X_Value,Voltage_0,Voltage_1,Voltage_2,Voltage_3
2.8,0.028692,0.013633,1.296293,0.001652
2.805,0.038892,0.003437,1.298843,0.004201
2.81,0.028692,0.005986,1.314141,-0.000897
2.815,0.033792,0.013633,1.309042,-0.000897
2.82,0.031242,0.000888,1.316691,-0.000897
2.825,0.033792,0.005986,1.309042,-0.005994
2.83,0.038892,0.003437,1.303942,0.004201
2.835,0.031242,0.005986,1.301392,-0.008543
2.84,0.033792,0.005986,1.296293,0.004201
2.845,0.033792,0.008535,1.309042,-0.005994
2.85,0.033792,0.005986,1.288644,-0.000897
2.855,0.031242,0.005986,1.288644,-0.000897
2.86,0.026142,0.013633,1.296293,-0.000897
2.865,0.038892,0.000888,1.296293,-0.000897
2.87,0.028692,0.013633,1.293743,-0.005994
2.875,0.033792,0.005986,1.301392,0.001652
2.88,0.031242,0.003437,1.311591,-0.008543
2.885,0.031242,0.005986,1.288644,-0.000897
2.89,0.038892,0.000888,1.296293,0.001652
2.895,0.028692,0.005986,1.298843,-0.008543
2.9,0.038892,0.005986,1.283544,0.004201
2.905,0.028692,0.003437,1.296293,-0.005994
2.91,0.038892,0.005986,1.301392,0.001652
2.915,0.031242,0.000888,1.311591,-0.000897
2.92,0.031242,0.011084,1.303942,-0.000897
2.925,0.038892,0.003437,1.303942,0.004201
2.93,0.028692,0.005986,1.311591,-0.005994
2.935,0.033792,0.003437,1.291194,0.001652
2.94,0.033792,0.000888,1.296293,-0.000897
2.945,0.028692,0.011084,1.298843,0.001652
2.95,0.038892,0.000888,1.291194,-0.000897
2.955,0.028692,0.013633,1.309042,-0.005994
2.96,0.038892,0.003437,1.301392,-0.000897
2.965,0.033792,0.000888,1.311591,-0.000897
2.97,0.033792,0.005986,1.288644,0.001652
2.975,0.041442,0.000888,1.296293,-0.000897
2.98,0.026142,0.013633,1.298843,-0.000897
2.985,0.038892,0.003437,1.298843,-0.000897
2.99,0.031242,0.013633,1.288644,-0.000897
2.995,0.041442,0.003437,1.278445,-0.000897
3,0.026142,0.011084,1.286094,-0.008543
3.005,0.041442,0.005986,1.273345,0.004201
3.01,0.026142,0.005986,1.293743,-0.005994
3.015,0.038892,0.003437,1.298843,0.004201
3.02,0.031242,0.003437,1.288644,-0.000897
3.025,0.038892,0.011084,1.278445,-0.000897
3.03,0.028692,0.005986,1.286094,0.001652
3.035,0.033792,0.011084,1.278445,-0.000897
3.04,0.026142,0.005986,1.280995,-0.000897
3.045,0.038892,0.005986,1.296293,-0.000897
3.05,0.033792,0.003437,1.288644,0.001652
3.055,0.033792,0.013633,1.278445,-0.005994
3.06,0.033792,0.000888,1.288644,0.004201
3.065,0.033792,0.005986,1.268246,-0.008543
3.07,0.033792,0.003437,1.288644,0.004201
3.075,0.031242,0.011084,1.275895,-0.005994
3.08,0.033792,0.000888,1.291194,0.004201
3.085,0.033792,0.013633,1.283544,-0.000897
3.09,0.026142,0.005986,1.280995,-0.000897
3.095,0.038892,0.008535,1.301392,-0.000897
3.1,0.028692,0.005986,1.283544,-0.008543
3.105,0.038892,0.000888,1.288644,0.004201
3.11,0.026142,0.013633,1.291194,-0.000897
3.115,0.031242,0.003437,1.306492,-0.000897
3.12,0.033792,0.013633,1.293743,-0.005994
3.125,0.033792,0.000888,1.309042,0.004201
3.13,0.033792,0.013633,1.288644,-0.000897
3.135,0.031242,0.005986,1.316691,0.001652
3.14,0.038892,0.005986,1.311591,0.004201
3.145,0.028692,0.005986,1.319241,-0.008543
3.15,0.038892,0.005986,1.319241,0.004201
3.155,0.026142,0.005986,1.306492,-0.005994
3.16,0.038892,0.005986,1.311591,0.004201
3.165,0.023592,0.005986,1.314141,-0.008543
3.17,0.038892,0.000888,1.316691,0.004201
3.175,0.033792,0.005986,1.319241,-0.005994
3.18,0.033792,0.005986,1.314141,0.004201
3.185,0.028692,0.005986,1.319241,-0.003445
3.19,0.033792,0.005986,1.32689,0.004201
3.195,0.028692,0.013633,1.311591,-0.005994
3.2,0.038892,0.003437,1.319241,0.001652
3.205,0.031242,0.008535,1.32179,-0.008543
3.21,0.041442,0.000888,1.293743,0.004201
3.215,0.028692,0.013633,1.306492,-0.008543
3.22,0.038892,0.003437,1.309042,0.004201
3.225,0.033792,0.003437,1.309042,-0.008543
3.23,0.033792,0.003437,1.303942,0.004201
3.235,0.033792,0.013633,1.306492,-0.005994
3.24,0.033792,0.000888,1.306492,0.001652
3.245,0.033792,0.013633,1.301392,-0.000897
3.25,0.031242,0.000888,1.301392,-0.003445
3.255,0.033792,0.011084,1.293743,-0.000897
3.26,0.038892,-0.001661,1.296293,-0.000897
3.265,0.028692,0.011084,1.303942,-0.005994
3.27,0.038892,0.003437,1.311591,0.004201
3.275,0.033792,0.003437,1.319241,-0.005994
3.28,0.038892,0.003437,1.296293,-0.000897
3.285,0.028692,0.005986,1.309042,-0.000897
3.29,0.033792,0.013633,1.293743,0.001652
3.295,0.033792,0.000888,1.309042,-0.000897
3.3,0.033792,0.011084,1.288644,-0.005994
3.305,0.038892,0.003437,1.303942,0.004201
3.31,0.028692,0.005986,1.314141,-0.005994
3.315,0.041442,0.013633,1.296293,0.001652
3.32,0.033792,0.003437,1.309042,-0.000897
3.325,0.033792,0.011084,1.296293,-0.000897
3.33,0.031242,0.000888,1.306492,0.004201
3.335,0.026142,0.005986,1.311591,-0.003445
3.34,0.033792,0.003437,1.291194,0.004201
3.345,0.033792,0.003437,1.309042,-0.005994
3.35,0.031242,0.008535,1.298843,0.004201
3.355,0.031242,0.000888,1.301392,-0.000897
3.36,0.028692,0.011084,1.309042,-0.000897
3.365,0.038892,0.003437,1.303942,0.004201
3.37,0.033792,0.005986,1.316691,-0.005994
3.375,0.031242,0.008535,1.283544,0.004201
3.38,0.038892,0.003437,1.303942,-0.000897
3.385,0.031242,0.013633,1.301392,-0.008543
3.39,0.031242,0.005986,1.306492,0.004201
3.395,0.033792,0.005986,1.331989,-0.003445
3.4,0.033792,0.005986,1.316691,-0.003445
3.405,0.041442,0.000888,1.32179,-0.000897
3.41,0.026142,0.013633,1.32179,-0.000897
3.415,0.038892,0.000888,1.32434,0.004201
3.42,0.028692,0.011084,1.316691,-0.008543
3.425,0.038892,0.005986,1.32179,0.004201
3.43,0.033792,0.005986,1.316691,0.001652
3.435,0.033792,0.011084,1.316691,-0.000897
3.44,0.033792,0.003437,1.309042,-0.000897
3.445,0.028692,0.011084,1.306492,-0.000897
3.45,0.038892,0.000888,1.314141,-0.000897
3.455,0.026142,0.011084,1.309042,-0.000897
3.46,0.038892,0.005986,1.316691,0.004201
3.465,0.026142,0.003437,1.319241,-0.005994
3.47,0.038892,0.005986,1.311591,0.004201
3.475,0.028692,0.005986,1.319241,-0.005994
3.48,0.038892,0.005986,1.311591,0.004201
3.485,0.028692,0.005986,1.303942,-0.003445
3.49,0.038892,0.005986,1.303942,0.004201
3.495,0.033792,0.005986,1.319241,-0.005994
3.5,0.033792,0.005986,1.309042,0.004201
3.505,0.026142,0.005986,1.309042,-0.000897
3.51,0.033792,0.011084,1.293743,0.004201
3.515,0.041442,0.000888,1.311591,-0.000897
3.52,0.028692,0.005986,1.309042,-0.005994
3.525,0.036342,0.005986,1.303942,-0.003445
3.53,0.038892,0.000888,1.309042,-0.000897
3.535,0.028692,0.013633,1.309042,-0.005994
3.54,0.033792,0.003437,1.301392,0.004201
3.545,0.041442,0.000888,1.309042,-0.000897
3.55,0.033792,0.011084,1.314141,0.001652
3.555,0.038892,-0.001661,1.319241,-0.000897
3.56,0.026142,0.008535,1.319241,-0.005994
3.565,0.033792,0.005986,1.306492,0.004201
3.57,0.031242,0.000888,1.303942,-0.000897
3.575,0.023592,0.005986,1.319241,-0.008543
3.58,0.031242,0.005986,1.314141,-0.000897
3.585,0.038892,0.000888,1.314141,-0.000897
3.59,0.031242,0.005986,1.319241,-0.008543
3.595,0.028692,0.013633,1.311591,-0.000897
3.6,0.031242,0.005986,1.311591,0.004201
3.605,0.038892,0.000888,1.314141,0.004201
3.61,0.033792,0.005986,1.309042,-0.005994
3.615,0.028692,0.011084,1.309042,-0.000897
3.62,0.041442,0.000888,1.298843,0.004201
3.625,0.033792,0.000888,1.303942,-0.000897
3.63,0.026142,0.013633,1.296293,-0.008543
3.635,0.038892,0.005986,1.291194,-0.000897
3.64,0.033792,0.000888,1.303942,0.004201
3.645,0.026142,0.005986,1.303942,-0.005994
3.65,0.031242,0.011084,1.275895,0.001652
3.655,0.033792,0.000888,1.293743,-0.000897
3.66,0.028692,0.005986,1.291194,-0.005994
3.665,0.031242,0.011084,1.291194,0.001652
3.67,0.038892,0.000888,1.301392,-0.000897
3.675,0.033792,0.003437,1.311591,-0.005994
3.68,0.033792,0.005986,1.309042,0.004201
3.685,0.033792,0.005986,1.316691,-0.000897
3.69,0.026142,0.011084,1.309042,0.001652
3.695,0.038892,0.000888,1.314141,0.004201
3.7,0.028692,0.005986,1.309042,-0.005994
3.705,0.033792,0.008535,1.311591,0.004201
3.71,0.038892,0.000888,1.316691,-0.000897
3.715,0.028692,0.011084,1.306492,-0.005994
3.72,0.038892,0.005986,1.291194,0.004201
3.725,0.033792,0.005986,1.319241,-0.005994
3.73,0.036342,0.005986,1.311591,0.004201
3.735,0.033792,0.003437,1.309042,-0.008543
3.74,0.036342,0.005986,1.306492,0.004201
3.745,0.033792,0.008535,1.309042,0.001652
3.75,0.033792,0.013633,1.291194,-0.000897
3.755,0.033792,0.000888,1.306492,0.00675
3.76,0.031242,0.005986,1.298843,-0.005994
3.765,0.038892,0.005986,1.303942,-0.000897
3.77,0.033792,0.005986,1.309042,0.001652
3.775,0.033792,0.008535,1.309042,-0.000897
3.78,0.036342,0.000888,1.314141,0.004201
3.785,0.028692,0.003437,1.309042,-0.008543
3.79,0.038892,0.005986,1.306492,0.004201
3.795,0.031242,0.005986,1.303942,-0.005994
3.8,0.031242,0.013633,1.288644,-0.000897
3.805,0.033792,0.003437,1.298843,0.004201
3.81,0.028692,0.005986,1.314141,-0.008543
3.815,0.041442,0.008535,1.303942,0.004201
3.82,0.028692,0.000888,1.309042,-0.000897
3.825,0.033792,0.011084,1.291194,-0.003445
3.83,0.033792,0.000888,1.32689,-0.000897
3.835,0.028692,0.005986,1.311591,-0.008543
3.84,0.041442,0.005986,1.319241,0.004201
3.845,0.028692,0.005986,1.316691,-0.005994
3.85,0.033792,0.011084,1.311591,0.004201
3.855,0.033792,0.003437,1.316691,-0.000897
3.86,0.028692,0.011084,1.306492,-0.000897
3.865,0.041442,0.008535,1.306492,0.004201
3.87,0.031242,0.005986,1.306492,-0.000897
3.875,0.028692,0.011084,1.311591,-0.000897
3.88,0.041442,0.000888,1.303942,0.004201
3.885,0.033792,0.005986,1.309042,-0.000897
3.89,0.033792,0.013633,1.301392,-0.000897
3.895,0.038892,0.000888,1.309042,0.004201
3.9,0.028692,0.005986,1.32179,-0.000897
3.905,0.033792,0.011084,1.303942,-0.000897
3.91,0.033792,0.000888,1.316691,0.004201
3.915,0.028692,0.011084,1.316691,-0.005994
3.92,0.033792,0.005986,1.309042,-0.003445
3.925,0.031242,0.003437,1.319241,0.004201
3.93,0.028692,0.005986,1.311591,-0.008543
3.935,0.038892,0.005986,1.298843,-0.000897
3.94,0.038892,0.000888,1.303942,-0.000897
3.945,0.026142,0.013633,1.303942,-0.005994
3.95,0.031242,0.005986,1.296293,0.004201
3.955,0.028692,0.005986,1.309042,-0.000897
3.96,0.031242,0.013633,1.303942,-0.003445
3.965,0.031242,0.000888,1.303942,-0.000897
3.97,0.033792,0.013633,1.293743,0.001652
3.975,0.038892,0.000888,1.398282,0.004201
3.98,0.028692,0.003437,1.388083,-0.008543
3.985,0.033792,0.011084,1.349837,-0.000897
3.99,0.033792,0.003437,1.382984,0.004201
3.995,0.026142,0.005986,1.390633,-0.005994
4,0.038892,0.005986,1.380434,0.004201
4.005,0.033792,0.005986,1.377884,-0.000897
4.01,0.036342,0.013633,1.354937,0.001652
4.015,0.041442,0.005986,1.382984,0.004201
4.02,0.031242,0.000888,1.400832,-0.000897
4.025,0.028692,0.013633,1.385534,-0.000897
4.03,0.031242,0.005986,1.365136,0.004201
4.035,0.033792,0.000888,1.352387,-0.000897
4.04,0.028692,0.005986,1.398282,-0.005994
4.045,0.033792,0.011084,1.388083,-0.000897
4.05,0.038892,-0.001661,1.393183,0.004201
4.055,0.028692,0.005986,1.390633,-0.000897
4.06,0.031242,0.011084,1.390633,-0.000897
4.065,0.038892,0.000888,1.388083,0.004201
4.07,0.031242,0.005986,1.395733,-0.005994
4.075,0.026142,0.011084,1.388083,0.001652
4.08,0.033792,0.005986,1.380434,0.004201
4.085,0.041442,0.003437,1.385534,-0.000897
4.09,0.033792,0.005986,1.393183,-0.005994
4.095,0.033792,0.005986,1.380434,-0.000897
4.1,0.038892,0.000888,1.377884,0.004201
4.105,0.033792,0.005986,1.390633,-0.000897
4.11,0.031242,0.011084,1.385534,-0.008543
4.115,0.033792,0.005986,1.385534,0.00675
4.12,0.038892,0.003437,1.382984,0.001652
4.125,0.026142,0.005986,1.385534,-0.005994
4.13,0.033792,0.013633,1.377884,-0.000897
4.135,0.038892,0.000888,1.388083,-0.000897
4.14,0.026142,0.005986,1.388083,-0.005994
4.145,0.033792,0.003437,1.382984,0.001652
4.15,0.038892,0.003437,1.390633,-0.000897
4.155,0.033792,0.005986,1.390633,-0.008543
4.16,0.026142,0.013633,1.388083,0.001652
4.165,0.033792,0.005986,1.380434,0.00675
4.17,0.038892,0.000888,1.385534,-0.000897
4.175,0.028692,0.013633,1.388083,-0.005994
4.18,0.033792,0.005986,1.380434,-0.003445
4.185,0.038892,0.000888,1.385534,0.004201
4.19,0.028692,0.005986,1.390633,-0.005994
4.195,0.033792,0.003437,1.380434,0.004201
4.2,0.033792,0.003437,1.393183,0.001652
4.205,0.028692,0.011084,1.385534,0.001652
4.21,0.038892,0.003437,1.388083,-0.000897
4.215,0.026142,0.011084,1.390633,-0.005994
4.22,0.041442,0.003437,1.388083,-0.000897
4.225,0.033792,0.005986,1.390633,-0.008543
4.23,0.038892,0.005986,1.388083,-0.003445
4.235,0.033792,0.000888,1.395733,-0.000897
4.24,0.031242,0.013633,1.380434,-0.003445
4.245,0.033792,0.000888,1.390633,0.004201
4.25,0.031242,0.003437,1.390633,-0.005994
4.255,0.038892,0.005986,1.390633,0.004201
4.26,0.028692,0.003437,1.390633,-0.005994
4.265,0.033792,0.013633,1.385534,0.001652
4.27,0.033792,0.005986,1.393183,0.004201
4.275,0.026142,0.005986,1.388083,-0.005994
4.28,0.033792,0.005986,1.385534,0.004201
4.285,0.033792,0.005986,1.388083,-0.000897
4.29,0.028692,0.011084,1.388083,0.001652
4.295,0.033792,0.005986,1.385534,0.004201
4.3,0.033792,0.005986,1.395733,-0.005994
4.305,0.031242,0.011084,1.390633,0.001652
4.31,0.038892,0.000888,1.388083,-0.000897
4.315,0.026142,0.005986,1.395733,-0.005994
4.32,0.036342,0.005986,1.385534,0.004201
4.325,0.038892,0.003437,1.390633,-0.000897
4.33,0.026142,0.013633,1.390633,-0.008543
4.335,0.033792,0.008535,1.385534,0.004201
4.34,0.033792,0.005986,1.395733,-0.000897
4.345,0.033792,0.011084,1.385534,-0.000897
4.35,0.038892,0.003437,1.390633,-0.000897
4.355,0.026142,0.008535,1.390633,-0.005994
4.36,0.038892,0.005986,1.390633,-0.000897
4.365,0.033792,0.000888,1.395733,-0.000897
4.37,0.033792,0.013633,1.385534,-0.008543
4.375,0.041442,0.003437,1.390633,0.001652
4.38,0.026142,0.011084,1.393183,-0.008543
4.385,0.038892,0.005986,1.385534,-0.003445
4.39,0.033792,0.000888,1.395733,-0.000897
4.395,0.031242,0.013633,1.390633,0.001652
4.4,0.038892,0.008535,1.385534,0.004201
4.405,0.033792,0.005986,1.393183,-0.003445
4.41,0.031242,0.005986,1.385534,-0.000897
4.415,0.041442,0.000888,1.390633,-0.000897
4.42,0.031242,0.005986,1.395733,-0.005994
4.425,0.033792,0.003437,1.385534,0.004201
4.43,0.033792,0.000888,1.398282,0.004201
4.435,0.031242,0.005986,1.390633,-0.005994
4.44,0.033792,0.013633,1.385534,-0.000897
4.445,0.031242,0.003437,1.390633,0.004201
4.45,0.028692,0.005986,1.388083,-0.000897
4.455,0.031242,0.011084,1.388083,-0.000897
4.46,0.038892,0.000888,1.390633,-0.000897
4.465,0.033792,0.008535,1.390633,-0.005994
4.47,0.033792,0.005986,1.382984,0.004201
4.475,0.031242,0.005986,1.395733,-0.008543
4.48,0.028692,0.013633,1.388083,-0.000897
4.485,0.038892,0.000888,1.390633,0.004201
4.49,0.031242,0.005986,1.393183,-0.005994
4.495,0.033792,0.011084,1.385534,-0.000897
4.5,0.031242,0.000888,1.393183,0.004201
4.505,0.023592,0.003437,1.388083,-0.005994
4.51,0.033792,0.011084,1.385534,0.001652
4.515,0.033792,0.000888,1.390633,0.004201
4.52,0.028692,0.005986,1.390633,-0.005994
4.525,0.038892,0.003437,1.390633,0.001652
4.53,0.033792,0.005986,1.390633,-0.005994
4.535,0.031242,0.005986,1.385534,-0.000897
4.54,0.038892,0.000888,1.388083,-0.000897
4.545,0.026142,0.005986,1.393183,-0.005994
4.55,0.033792,0.005986,1.385534,0.004201
4.555,0.033792,0.003437,1.390633,-0.000897
4.56,0.033792,0.011084,1.382984,-0.008543
4.565,0.038892,0.005986,1.390633,0.004201
4.57,0.026142,0.005986,1.388083,-0.000897
4.575,0.033792,0.013633,1.382984,0.001652
4.58,0.033792,0.003437,1.388083,0.004201
4.585,0.031242,0.005986,1.388083,-0.005994
4.59,0.031242,0.013633,1.385534,-0.000897
4.595,0.038892,0.000888,1.390633,-0.000897
4.6,0.026142,0.003437,1.393183,-0.005994
4.605,0.033792,0.005986,1.380434,-0.000897
4.61,0.038892,0.000888,1.390633,0.001652
4.615,0.028692,0.011084,1.388083,-0.011092
4.62,0.038892,0.005986,1.390633,-0.000897
4.625,0.031242,0.005986,1.380434,-0.003445
4.63,0.033792,0.003437,1.390633,0.004201
4.635,0.033792,0.005986,1.405932,-0.000897
4.64,0.031242,0.013633,1.372785,-0.000897
4.645,0.033792,0.000888,1.395733,0.004201
4.65,0.033792,0.005986,1.398282,-0.008543
4.655,0.033792,0.005986,1.393183,0.004201
4.66,0.033792,0.005986,1.403382,-0.000897
4.665,0.033792,0.011084,1.395733,-0.000897
4.67,0.038892,0.000888,1.390633,0.004201
4.675,0.033792,0.005986,1.403382,-0.005994
4.68,0.031242,0.011084,1.398282,-0.005994
4.685,0.031242,0.005986,1.390633,0.004201
4.69,0.038892,0.003437,1.398282,-0.000897
4.695,0.028692,0.003437,1.400832,-0.005994
4.7,0.033792,0.011084,1.390633,-0.000897
4.705,0.031242,0.005986,1.400832,-0.000897
4.71,0.028692,0.013633,1.398282,-0.000897
4.715,0.031242,0.003437,1.393183,0.004201
4.72,0.033792,0.000888,1.400832,-0.000897
4.725,0.028692,0.011084,1.395733,0.001652
4.73,0.033792,0.003437,1.390633,0.004201
4.735,0.031242,0.005986,1.403382,-0.000897
4.74,0.028692,0.005986,1.395733,-0.005994
4.745,0.033792,0.005986,1.390633,0.004201
4.75,0.033792,0.003437,1.400832,-0.003445
4.755,0.028692,0.013633,1.393183,-0.000897
4.76,0.038892,0.000888,1.395733,-0.000897
4.765,0.028692,0.005986,1.403382,-0.005994
4.77,0.033792,0.005986,1.390633,0.004201
4.775,0.038892,0.003437,1.398282,-0.000897
4.78,0.023592,0.013633,1.395733,-0.005994
4.785,0.033792,0.005986,1.390633,0.004201
4.79,0.033792,0.005986,1.400832,-0.000897
4.795,0.033792,0.013633,1.393183,-0.000897
4.8,0.031242,0.000888,1.400832,-0.000897
4.805,0.026142,0.005986,1.398282,-0.008543
4.81,0.038892,0.005986,1.398282,-0.000897
4.815,0.028692,0.000888,1.403382,0.001652
4.82,0.033792,0.013633,1.390633,-0.000897
4.825,0.033792,0.000888,1.400832,0.001652
4.83,0.033792,0.005986,1.403382,-0.005994
4.835,0.031242,0.003437,1.390633,0.004201
4.84,0.033792,0.000888,1.403382,-0.000897
4.845,0.028692,0.013633,1.398282,-0.000897
4.85,0.041442,0.003437,1.398282,0.001652
4.855,0.028692,0.011084,1.398282,-0.005994
4.86,0.038892,0.003437,1.398282,0.004201
4.865,0.031242,0.005986,1.395733,-0.000897
4.87,0.038892,0.013633,1.390633,0.004201
4.875,0.033792,0.005986,1.405932,-0.000897
4.88,0.031242,0.013633,1.398282,-0.000897
4.885,0.038892,0.000888,1.400832,0.004201
4.89,0.026142,0.005986,1.403382,-0.005994
4.895,0.031242,0.005986,1.393183,0.004201
4.9,0.036342,0.005986,1.398282,-0.000897
4.905,0.031242,0.013633,1.398282,-0.000897
4.91,0.038892,0.000888,1.398282,-0.000897
4.915,0.028692,0.011084,1.398282,-0.000897
4.92,0.038892,0.003437,1.400832,-0.000897
4.925,0.026142,0.008535,1.395733,-0.003445
4.93,0.041442,0.003437,1.395733,0.004201
4.935,0.028692,0.013633,1.400832,-0.005994
4.94,0.033792,0.000888,1.403382,0.004201
4.945,0.033792,0.008535,1.390633,-0.003445
4.95,0.033792,0.003437,1.400832,0.004201
4.955,0.036342,0.013633,1.390633,-0.003445
4.96,0.038892,0.003437,1.398282,0.004201
4.965,0.031242,0.000888,1.400832,0.001652
4.97,0.038892,0.003437,1.390633,0.004201
4.975,0.028692,0.005986,1.400832,-0.000897
4.98,0.031242,0.013633,1.390633,-0.000897
4.985,0.033792,0.003437,1.403382,-0.003445
4.99,0.033792,0.003437,1.390633,0.001652
4.995,0.033792,0.005986,1.403382,-0.000897
5,0.033792,0.005986,1.390633,0.004201
5.005,0.033792,0.005986,1.400832,-0.008543
5.01,0.033792,0.011084,1.393183,-0.000897
5.015,0.033792,0.000888,1.403382,0.001652
5.02,0.033792,0.011084,1.390633,-0.000897
5.025,0.038892,0.003437,1.395733,-0.000897
5.03,0.026142,0.011084,1.400832,-0.005994
5.035,0.033792,0.005986,1.393183,0.004201
5.04,0.033792,0.005986,1.403382,-0.000897
5.045,0.033792,0.005986,1.390633,0.001652
5.05,0.038892,0.000888,1.398282,-0.000897
5.055,0.028692,0.013633,1.398282,-0.000897
5.06,0.041442,0.003437,1.395733,0.004201
5.065,0.028692,0.005986,1.395733,-0.005994
5.07,0.038892,0.005986,1.400832,0.004201
5.075,0.033792,0.005986,1.398282,-0.000897
5.08,0.033792,0.005986,1.390633,0.004201
5.085,0.033792,0.005986,1.400832,0.001652
5.09,0.028692,0.013633,1.400832,-0.000897
5.095,0.036342,0.000888,1.398282,-0.000897
5.1,0.033792,0.013633,1.390633,-0.000897
5.105,0.033792,0.000888,1.398282,0.001652
5.11,0.028692,0.011084,1.398282,-0.005994
5.115,0.038892,0.005986,1.400832,0.004201
5.12,0.031242,0.013633,1.393183,-0.008543
5.125,0.033792,0.000888,1.395733,0.004201
5.13,0.031242,0.011084,1.398282,-0.008543
5.135,0.031242,0.000888,1.400832,0.004201
5.14,0.031242,0.013633,1.398282,0.001652
5.145,0.038892,0.000888,1.395733,0.004201
5.15,0.026142,0.003437,1.395733,-0.005994
5.155,0.038892,0.011084,1.390633,0.004201
5.16,0.028692,0.005986,1.400832,-0.005994
5.165,0.033792,0.013633,1.390633,-0.000897
5.17,0.033792,-0.001661,1.400832,-0.000897
5.175,0.026142,0.011084,1.398282,0.001652
5.18,0.041442,0.000888,1.398282,-0.000897
5.185,0.028692,0.003437,1.400832,-0.005994
5.19,0.041442,0.003437,1.398282,0.004201
5.195,0.026142,0.003437,1.398282,-0.008543
5.2,0.038892,0.003437,1.395733,0.004201
5.205,0.028692,0.005986,1.395733,-0.008543
5.21,0.038892,0.005986,1.398282,0.004201
5.215,0.026142,0.013633,1.398282,-0.000897
